n_adj,n_adp,n_adv,n_aux,n_cconj,n_det,n_intj,n_noun,n_num,n_part,n_pron,n_propn,n_punct,n_sconj,n_sym,n_verb,n_space,n_uadj,n_uadp,n_uadv,n_uaux,n_ucconj,n_udet,n_uintj,n_unoun,n_unum,n_upart,n_upron,n_upropn,n_upunct,n_usconj,n_usym,n_uverb,n_uspace,a_word_ps,a_bry_ps,corr_ttr
1,0,0,1,1,1,0,1,2,1,1,1,2,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,5.5,5.5,0.853
0,0,0,3,1,0,0,0,2,1,2,0,1,1,0,0,0,0,0,0,3,1,0,0,0,1,1,2,0,1,1,0,0,0,11.0,22.571,1.279
2,8,4,2,1,6,1,10,6,1,7,1,9,3,3,9,0,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,2,0,17.5,8.25,0.423
11,9,5,6,2,8,0,16,7,1,9,3,3,3,0,8,1,1,1,1,2,1,1,0,1,1,1,2,1,1,1,0,2,1,46.0,6.0,0.221
3,2,2,2,0,2,1,6,3,1,0,0,2,1,1,2,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,2,0,13.5,5.5,0.544
7,8,13,4,7,5,0,9,2,2,7,8,8,1,0,11,0,1,1,1,1,1,1,0,1,1,2,4,1,1,1,0,1,0,23.0,5.0,0.369
4,7,11,8,3,5,1,15,2,2,5,3,8,2,0,16,0,1,1,1,3,1,1,1,1,1,2,3,1,1,1,0,2,0,30.667,11.0,0.442
4,6,5,2,0,5,0,10,4,1,8,2,5,1,1,10,0,1,1,1,1,0,1,0,1,1,1,4,1,1,1,1,1,0,21.0,8.333,0.445
0,0,1,0,1,1,0,0,1,0,0,3,3,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,11.0,0.0,0.213
3,3,3,1,4,5,0,6,1,1,5,2,4,0,0,5,0,1,1,1,1,1,1,0,1,1,1,2,1,1,0,0,2,0,21.5,10.0,0.539
1,0,3,0,1,1,0,4,2,0,2,0,2,0,0,2,0,1,0,1,0,1,1,0,1,1,0,2,0,1,0,0,2,0,9.0,7.0,0.833
0,0,1,1,1,0,0,0,3,0,1,7,5,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,20.0,4.0,0.474
11,7,9,10,3,6,0,19,1,1,10,4,15,4,0,10,2,1,1,1,4,1,1,0,1,1,1,6,1,1,1,0,1,1,14.0,7.321,0.601
4,2,3,4,3,1,0,10,0,2,7,4,8,0,0,7,1,1,1,1,2,1,1,0,1,0,1,4,1,1,0,0,2,1,14.0,9.75,0.661
3,5,3,3,0,3,0,9,0,1,9,0,7,3,0,5,0,1,1,1,2,0,1,0,1,0,1,3,0,1,1,0,2,0,17.0,17.333,0.495
0,2,3,0,1,1,1,2,0,0,3,2,2,0,0,1,0,0,1,1,0,1,1,1,1,0,0,2,1,1,0,0,1,0,9.0,4.5,0.667
0,1,2,0,2,1,0,4,2,1,2,1,3,2,0,3,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0,24.0,4.0,0.289
1,2,3,2,1,1,0,3,1,0,4,2,0,2,0,2,0,1,1,1,2,1,1,0,1,1,0,3,1,0,1,0,1,0,24.0,8.0,0.577
0,1,1,1,0,0,0,1,0,2,1,1,1,0,0,3,0,0,1,1,1,0,0,0,1,0,2,1,1,1,0,0,1,0,12.0,14.75,0.816
2,2,3,4,2,0,0,4,2,0,3,3,10,0,1,3,0,1,1,1,2,1,0,0,1,1,0,3,1,1,0,1,1,0,38.0,9.0,0.459
2,1,1,2,0,0,0,1,2,1,1,1,2,0,0,2,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,16.0,6.0,0.354
4,7,4,6,1,9,1,17,5,3,9,2,15,4,0,8,2,1,1,1,4,1,1,1,1,1,2,5,1,1,1,0,2,1,19.4,9.2,0.646
2,2,1,2,1,1,0,7,0,0,6,2,2,1,0,4,1,1,1,1,1,1,1,0,1,0,0,4,1,1,1,0,1,1,16.0,5.5,0.625
3,11,5,6,4,10,0,18,9,1,8,2,12,1,1,8,1,1,1,1,1,1,1,0,1,1,1,5,1,1,1,1,2,1,32.667,11.333,0.429
3,3,1,2,0,2,0,4,0,1,2,1,4,0,0,2,0,1,1,1,1,0,1,0,1,0,1,2,1,1,0,0,1,0,8.333,4.333,0.566
1,5,0,4,1,2,0,7,4,1,5,1,4,2,1,6,0,1,1,0,2,1,1,0,1,1,1,3,1,1,1,1,1,0,21.5,7.5,0.539
4,1,1,3,2,5,0,8,0,2,3,0,5,0,0,2,0,1,1,1,2,1,1,0,1,0,1,3,0,1,0,0,1,0,18.0,5.0,0.589
4,1,6,0,3,0,0,1,0,0,0,0,2,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,18.0,0.0,0.167
5,2,1,3,2,5,0,9,0,0,4,2,4,0,0,5,2,1,1,1,2,1,1,0,1,0,0,3,1,1,0,0,2,1,11.0,2.75,0.533
0,1,2,1,0,1,0,1,0,0,0,2,2,0,0,2,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,0,6.0,1.0,0.408
0,0,3,3,0,0,0,0,6,0,0,2,6,1,1,0,0,0,0,1,2,0,0,0,0,1,0,0,1,1,1,1,0,0,10.5,1.0,0.309
11,8,5,4,2,8,0,13,1,2,6,0,9,0,0,6,0,1,1,1,1,1,1,0,1,1,1,3,0,1,0,0,2,0,18.5,5.0,0.329
2,2,0,1,0,2,0,4,0,2,1,0,1,0,0,2,0,1,1,0,1,0,1,0,1,0,2,1,0,1,0,0,1,0,17.0,7.0,0.343
6,1,1,4,2,2,0,8,0,2,3,1,5,2,0,3,1,1,1,1,1,1,1,0,1,0,1,3,1,1,1,0,1,1,40.0,28.0,0.559
0,3,5,0,0,1,0,3,2,0,4,1,7,0,0,5,0,0,1,1,0,0,1,0,1,1,0,2,1,1,0,0,2,0,15.5,6.5,0.381
2,6,3,3,2,4,0,6,0,1,10,0,4,2,0,6,0,1,1,1,1,1,1,0,1,0,1,5,0,1,1,0,1,0,16.333,15.0,0.606
1,5,1,1,1,3,0,5,1,2,3,0,1,0,0,5,1,1,1,1,1,1,1,0,1,1,1,3,0,1,0,0,1,1,30.0,19.571,0.645
7,8,3,5,5,6,0,14,0,2,10,1,10,1,0,11,0,1,1,1,2,1,1,0,1,0,1,6,1,1,1,0,1,0,20.75,8.25,0.543
2,2,1,0,0,1,0,2,0,0,2,0,1,0,0,2,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,6.5,2.0,0.392
0,3,2,1,2,2,0,1,0,2,4,4,2,2,0,6,1,0,1,1,1,1,1,0,1,0,1,2,1,1,1,0,1,1,32.0,23.0,0.5
1,3,3,1,1,1,0,1,3,0,3,0,4,2,1,4,0,1,1,1,1,1,1,0,1,1,0,2,0,1,1,1,1,0,13.5,4.5,0.408
0,1,2,0,0,1,0,2,0,1,1,0,2,1,0,2,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,13.0,11.0,0.588
2,3,2,2,0,3,1,11,2,0,2,1,21,0,0,7,3,1,1,1,2,0,1,1,1,1,0,2,1,1,0,0,2,1,14.5,4.5,0.464
4,1,2,1,2,3,0,5,0,2,2,1,2,0,0,3,0,1,1,1,1,1,1,0,1,0,2,2,1,1,0,0,1,0,28.0,21.0,0.535
1,0,2,2,0,0,0,0,0,0,2,1,1,0,0,2,0,1,0,1,1,0,0,0,0,0,0,2,1,1,0,0,1,0,11.0,25.0,0.853
4,2,5,4,1,0,0,1,0,2,7,2,5,1,0,4,0,1,1,1,2,1,0,0,1,0,2,3,1,1,1,0,2,0,19.0,16.0,0.803
1,0,0,3,0,2,0,1,0,1,4,0,1,1,0,4,1,1,0,0,2,0,1,0,1,0,1,4,0,1,1,0,1,1,9.5,6.5,0.811
4,5,1,3,0,1,0,3,0,0,5,1,1,0,0,4,1,1,1,1,2,0,1,0,1,0,0,4,1,1,0,0,1,1,14.5,8.0,0.657
10,11,8,6,5,4,0,17,5,1,13,2,7,2,1,10,0,1,1,1,2,1,1,0,1,1,1,6,1,1,1,1,2,0,20.2,8.8,0.563
1,1,1,0,1,1,1,5,0,1,0,1,1,0,0,2,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,8.0,0.0,0.177
1,1,2,4,0,3,0,2,1,1,0,1,1,2,0,1,0,1,1,1,3,0,1,0,1,1,1,0,1,1,1,0,1,0,20.0,16.0,0.632
1,3,1,2,1,1,0,3,0,1,7,1,2,1,0,4,0,1,1,1,2,1,1,0,1,0,1,3,1,1,1,0,1,0,28.0,24.0,0.802
2,2,1,6,2,1,0,2,0,2,6,0,1,2,0,2,0,1,1,1,3,1,1,0,1,0,2,2,0,1,1,0,1,0,9.667,11.667,0.788
5,6,4,4,4,1,0,3,0,3,13,0,8,1,0,10,0,1,1,1,1,1,1,0,1,0,2,6,0,1,1,0,1,0,20.667,14.667,0.629
4,3,0,1,2,1,0,2,0,0,4,3,3,2,0,2,0,1,1,0,1,1,1,0,1,0,0,2,1,1,1,0,1,0,27.0,27.0,0.544
1,1,0,0,1,1,0,3,0,0,0,1,1,0,0,2,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,11.0,0.0,0.213
0,0,1,1,0,1,0,2,0,1,4,0,2,2,0,5,0,0,0,1,1,0,1,0,1,0,1,3,0,1,1,0,1,0,19.0,16.0,0.811
17,13,15,14,1,8,0,21,2,8,25,0,23,4,0,27,2,1,1,1,2,1,1,0,1,1,2,7,0,1,1,0,1,1,25.714,13.714,0.474
4,1,4,2,0,1,0,3,0,1,7,0,4,2,0,6,0,1,1,1,2,0,1,0,1,0,1,4,0,1,1,0,2,0,17.5,17.5,0.837
2,2,0,4,1,0,1,2,0,1,5,2,4,0,0,3,0,1,1,0,1,1,0,1,1,0,1,3,1,1,0,0,1,0,27.0,10.0,0.408
4,6,8,8,6,4,1,11,0,8,17,0,8,0,0,18,0,1,1,1,3,1,1,1,1,0,3,5,0,1,0,0,2,0,24.75,23.188,0.711
14,16,4,5,4,13,0,21,4,1,16,3,8,3,0,14,0,1,1,1,2,1,1,0,1,1,1,5,1,1,1,0,2,0,31.5,10.0,0.441
25,18,20,21,15,13,1,35,1,5,38,3,34,6,2,30,3,1,1,1,5,1,1,1,1,1,2,10,1,1,1,1,3,1,26.5,21.857,0.652
2,3,0,0,0,1,1,6,0,0,2,0,2,0,0,1,0,1,1,0,0,0,1,1,1,0,0,2,0,1,0,0,1,0,9.0,2.0,0.5
1,4,0,7,2,2,0,7,0,4,9,0,6,2,0,7,0,1,1,0,3,1,1,0,1,0,2,6,0,1,1,0,1,0,17.0,20.917,0.891
3,3,4,2,1,3,1,5,0,1,5,0,4,1,0,6,0,1,1,1,1,1,1,1,1,0,1,3,0,1,1,0,1,0,13.0,4.333,0.453
0,2,0,1,0,0,0,4,0,1,4,1,1,1,0,4,1,0,1,0,1,0,0,0,1,0,1,3,1,1,1,0,2,1,20.0,23.25,1.107
5,8,10,7,6,4,2,15,1,6,26,1,11,3,0,24,1,1,1,1,4,1,1,1,1,1,2,9,1,1,1,0,3,1,14.444,12.889,0.806
11,13,7,10,4,6,0,22,15,3,20,0,9,6,4,14,0,1,1,1,2,1,1,0,1,1,1,8,0,1,1,1,1,0,34.75,16.25,0.54
7,7,5,4,3,7,0,17,0,1,11,1,4,3,0,13,0,1,1,1,2,1,1,0,1,0,1,5,1,1,1,0,2,0,28.333,15.0,0.614
1,2,2,2,0,0,0,1,2,0,3,0,0,0,0,3,0,1,1,1,1,0,0,0,1,1,0,2,0,0,0,0,1,0,16.0,4.0,0.354
6,5,4,12,7,5,0,17,0,6,21,0,11,5,0,19,0,1,1,1,3,1,1,0,1,0,2,6,0,1,1,0,2,0,29.75,33.375,0.713
2,0,2,4,0,2,1,5,2,1,5,1,7,0,1,1,1,1,0,1,1,0,1,1,1,1,1,3,1,1,0,1,1,1,17.0,18.5,0.728
1,0,1,1,1,0,0,5,0,1,0,2,3,3,0,3,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,21.0,2.0,0.309
1,0,0,2,1,2,0,3,0,0,0,1,2,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,12.0,4.0,0.408
1,4,5,2,1,5,0,7,0,1,3,0,2,1,0,8,0,1,1,1,1,1,1,0,1,0,1,3,0,1,1,0,1,0,13.333,4.667,0.447
5,11,11,6,3,7,0,18,5,5,15,3,8,4,0,14,0,1,1,1,2,1,1,0,1,1,1,5,1,1,1,0,1,0,23.0,8.8,0.396
5,11,3,7,3,6,1,19,0,2,12,1,4,3,0,10,1,1,1,1,3,1,1,1,1,0,1,6,1,1,1,0,2,1,17.6,9.75,0.678
2,2,0,2,1,1,0,4,0,0,0,1,1,0,0,2,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,16.0,0.0,0.177
4,4,1,4,0,1,0,5,0,0,5,1,2,0,0,3,0,1,1,1,1,0,1,0,1,0,0,3,1,1,0,0,1,0,10.333,4.667,0.508
1,2,2,5,1,2,1,5,1,5,8,0,3,0,0,8,0,1,1,1,3,1,1,1,1,1,3,4,0,1,0,0,2,0,14.667,23.75,1.066
3,3,2,3,2,1,0,8,0,0,4,2,2,0,0,5,0,1,1,1,2,1,1,0,1,0,0,2,1,1,0,0,1,0,35.0,28.0,0.598
2,2,3,2,1,2,1,2,1,0,1,0,2,1,0,2,0,1,1,1,2,1,1,1,1,1,0,1,0,1,1,0,1,0,22.0,12.0,0.603
6,11,7,7,3,5,0,16,2,1,14,1,5,2,0,11,0,1,1,1,3,1,1,0,1,1,1,6,1,1,1,0,1,0,22.75,11.25,0.667
11,17,12,9,7,11,3,33,3,2,21,4,27,5,0,12,3,1,1,1,3,1,1,1,1,1,2,9,1,1,1,0,2,1,17.6,7.6,0.64
1,1,1,2,2,0,0,1,0,0,3,4,0,0,0,1,0,1,1,1,2,1,0,0,1,0,0,3,1,0,0,0,1,0,16.0,16.0,1.061
3,4,1,3,0,1,0,5,0,0,7,0,3,1,0,4,0,1,1,1,2,0,1,0,1,0,0,3,0,1,1,0,2,0,16.0,11.0,0.625
3,4,3,3,0,2,0,4,0,1,4,0,5,1,0,3,0,1,1,1,2,0,1,0,1,0,1,2,0,1,1,0,1,0,16.5,5.5,0.492
3,4,1,2,0,1,0,4,0,1,5,0,4,0,0,3,0,1,1,1,1,0,1,0,1,0,1,4,0,1,0,0,1,0,14.0,9.5,0.668
3,6,2,4,4,5,0,12,1,1,9,2,4,1,0,9,0,1,1,1,2,1,1,0,1,1,1,6,1,1,1,0,1,0,31.5,17.0,0.713
8,8,4,3,1,1,1,8,0,1,8,2,8,1,0,4,2,1,1,1,2,1,1,1,1,0,1,5,1,1,1,0,1,1,12.0,7.2,0.639
8,5,9,4,3,4,1,9,2,3,7,1,12,0,1,6,1,1,1,1,2,1,1,1,1,1,2,4,1,1,0,1,1,1,15.0,5.4,0.49
3,3,1,0,1,2,0,8,0,0,1,1,2,0,0,2,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,8.333,0.667,0.283
6,5,4,1,3,4,0,8,0,1,5,0,1,0,0,3,0,1,1,1,1,1,1,0,1,0,1,3,0,1,0,0,1,0,41.0,20.0,0.552
1,3,4,3,2,2,0,4,0,1,3,9,5,2,0,4,2,1,1,1,2,1,1,0,1,0,1,2,1,1,1,0,1,1,11.25,8.5,0.632
3,5,0,4,1,1,0,6,2,1,4,2,7,2,0,4,1,1,1,0,2,1,1,0,1,1,1,4,1,1,1,0,1,1,14.333,11.0,0.863
3,2,0,1,1,1,0,4,0,0,1,0,2,2,0,2,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,19.0,6.0,0.487
1,2,3,2,1,3,0,4,0,1,5,0,2,0,0,2,0,1,1,1,2,1,1,0,1,0,1,4,0,1,0,0,2,0,26.0,40.75,1.109
2,3,2,2,0,1,0,2,2,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,9.0,3.0,0.5
2,1,0,1,0,1,0,3,0,2,2,0,1,0,0,3,0,1,1,0,1,0,1,0,1,0,2,2,0,1,0,0,1,0,16.0,9.0,0.53
3,6,4,3,3,2,0,5,2,2,8,4,3,2,0,9,0,1,1,1,2,1,1,0,1,1,2,3,1,1,1,0,1,0,18.667,9.333,0.567
2,3,0,2,0,0,0,3,2,0,3,0,2,1,1,1,1,1,1,0,1,0,0,0,1,1,0,3,0,1,1,1,1,1,20.0,8.0,0.632
1,0,2,0,0,0,0,2,6,0,0,8,3,0,3,0,3,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,12.5,0.0,0.141
3,7,7,4,2,4,0,9,0,3,8,1,4,6,0,7,1,1,1,1,2,1,1,0,1,0,2,6,1,1,1,0,1,1,33.0,22.0,0.696
4,5,2,2,2,4,0,10,1,1,7,3,5,1,0,6,0,1,1,1,1,1,1,0,1,1,1,4,1,1,1,0,2,0,53.0,30.0,0.68
2,7,4,5,3,4,0,5,1,1,7,1,2,1,0,6,0,1,1,1,4,1,1,0,1,1,1,3,1,1,1,0,1,0,16.333,10.667,0.707
7,2,5,5,4,4,1,13,1,4,13,6,7,3,0,12,0,1,1,1,3,1,1,1,1,1,2,6,1,1,1,0,2,0,29.0,28.667,0.758
5,6,3,1,2,2,0,6,1,0,4,1,5,0,0,2,0,1,1,1,1,1,1,0,1,1,0,3,1,1,0,0,2,0,19.0,5.0,0.459
3,3,6,1,0,2,1,6,1,2,8,3,6,0,0,9,1,1,1,1,1,0,1,1,1,1,1,4,1,1,0,0,3,1,17.333,10.667,0.784
1,3,1,1,0,2,0,5,0,0,2,2,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,2,1,0,0,0,0,0,17.0,7.0,0.686
1,3,0,2,0,1,0,2,0,0,1,0,1,0,0,2,0,1,1,0,2,0,1,0,1,0,0,1,0,1,0,0,1,0,6.5,1.0,0.392
1,0,0,1,0,1,0,4,0,1,1,0,1,0,0,2,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,13.0,9.0,0.588
0,1,4,1,0,0,0,0,0,0,0,4,3,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,14.0,7.0,0.378
4,2,5,1,0,2,0,4,0,2,1,3,3,2,0,4,1,1,1,1,1,0,1,0,1,0,2,1,1,1,1,0,1,1,6.8,2.2,0.485
0,1,0,1,1,1,0,1,0,0,1,4,3,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,0,0,13.0,5.0,0.588
0,2,5,2,0,3,0,5,2,1,0,2,1,1,0,2,1,0,1,1,2,0,1,0,1,1,1,0,1,1,1,0,1,1,13.5,1.0,0.272
0,1,1,2,0,3,0,3,0,1,2,3,2,1,0,6,0,0,1,1,1,0,1,0,1,0,1,2,1,1,1,0,3,0,12.5,10.125,0.849
5,3,5,4,1,5,0,5,0,4,7,5,6,1,0,8,2,1,1,1,2,1,1,0,1,0,1,3,1,1,1,0,1,1,12.2,12.0,0.453
0,0,0,1,0,0,0,2,0,1,3,0,0,1,0,4,0,0,0,0,1,0,0,0,1,0,1,3,0,0,1,0,2,0,12.0,20.0,1.021
14,17,13,13,4,11,1,29,4,6,23,6,30,2,1,23,5,1,1,1,2,1,1,1,1,1,2,6,1,1,1,1,2,1,14.5,7.929,0.447
1,1,1,2,0,1,0,3,1,0,3,0,4,0,0,5,1,1,1,1,2,0,1,0,1,1,0,3,0,1,0,0,1,1,23.0,6.0,0.59
0,0,0,1,0,0,0,1,0,2,1,5,3,0,0,1,0,0,0,0,1,0,0,0,1,0,2,1,1,1,0,0,1,0,13.0,19.75,0.784
2,0,0,3,0,2,0,4,0,0,0,0,1,1,0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,15.0,0.0,0.183
0,3,2,5,1,0,0,4,4,1,4,0,7,0,2,5,0,0,1,1,2,1,0,0,1,1,1,3,0,1,0,1,1,0,18.0,17.0,0.825
5,0,0,2,3,0,0,2,0,0,8,1,4,0,0,6,0,1,0,0,1,1,0,0,1,0,0,5,1,1,0,0,1,0,31.0,18.0,0.635
0,1,0,0,0,3,2,3,0,0,1,3,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,14.0,2.0,0.378
11,18,7,15,9,13,0,26,3,9,28,7,15,1,1,20,1,1,1,1,3,1,1,0,1,1,2,7,1,1,1,1,3,1,20.333,15.0,0.575
2,5,3,4,5,4,1,5,0,1,15,2,3,3,0,10,0,1,1,1,2,1,1,1,1,0,1,4,1,1,1,0,2,0,31.5,22.0,0.624
2,5,5,7,2,4,1,5,6,2,7,0,9,1,2,5,3,1,1,1,3,1,1,1,1,1,1,5,0,1,1,1,1,1,32.0,25.375,0.795
1,1,1,1,3,0,0,2,0,2,2,1,2,0,0,2,0,1,1,1,1,1,0,0,1,0,2,2,1,1,0,0,1,0,18.0,20.0,0.833
1,1,3,0,0,2,0,6,1,1,1,3,9,0,0,2,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,2,1,6.2,2.8,0.381
2,10,3,11,2,5,0,1,5,6,13,0,6,1,0,7,0,1,1,1,2,1,1,0,1,1,1,4,0,1,1,0,1,0,72.0,38.0,0.417
0,1,1,2,1,2,0,2,2,0,6,0,2,1,0,5,0,0,1,1,2,1,1,0,1,1,0,3,0,1,1,0,2,0,25.0,20.0,0.707
2,2,0,1,0,2,0,4,2,1,4,1,3,2,0,4,0,1,1,0,1,0,1,0,1,1,1,3,1,1,1,0,1,0,14.0,5.0,0.668
3,3,6,4,0,5,0,7,3,0,6,3,5,1,0,5,0,1,1,1,2,0,1,0,1,1,0,4,1,1,1,0,3,0,17.0,10.0,0.693
1,5,0,3,1,3,0,7,2,1,2,1,1,2,0,4,0,1,1,0,2,1,1,0,1,1,1,2,1,1,1,0,2,0,33.0,13.25,0.615
1,0,1,4,1,1,0,1,2,0,2,2,0,0,0,2,0,1,0,1,2,1,1,0,1,1,0,2,1,0,0,0,1,0,17.0,4.0,0.514
2,1,2,1,1,1,0,2,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,12.0,6.0,0.408
1,2,0,4,0,3,0,3,1,2,4,0,2,3,0,7,0,1,1,0,1,0,1,0,1,1,1,3,0,1,1,0,1,0,32.0,28.0,0.625
6,5,1,5,3,4,0,17,0,2,3,0,8,0,0,9,0,1,1,1,2,1,1,0,1,0,2,2,0,1,0,0,2,0,12.6,4.4,0.445
6,8,1,3,5,4,1,18,0,3,4,10,7,1,0,9,0,1,1,1,2,1,1,1,1,0,2,3,1,1,1,0,3,0,40.0,18.5,0.474
2,2,3,1,1,2,1,7,1,0,1,6,6,1,0,2,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,12.667,0.667,0.229
6,5,2,1,0,3,0,7,3,1,4,4,8,0,0,6,2,1,1,1,1,0,1,0,1,1,1,2,1,1,0,0,2,1,8.667,3.5,0.49
2,3,2,5,3,4,0,9,2,3,7,0,5,1,0,6,0,1,1,1,3,1,1,0,1,1,2,4,0,1,1,0,2,0,17.333,13.0,0.784
0,1,0,0,2,2,0,1,1,0,2,6,4,0,0,1,0,0,1,0,0,1,1,0,1,1,0,2,1,1,0,0,1,0,20.0,2.0,0.316
19,15,11,7,7,12,1,22,4,1,21,5,17,6,0,17,0,1,1,1,3,1,1,1,1,1,1,8,1,1,1,0,3,0,27.333,16.667,0.663
5,5,3,2,4,5,1,15,0,1,7,2,4,3,0,13,0,1,1,1,2,1,1,1,1,0,1,5,1,1,1,0,4,0,70.0,48.25,0.93
2,1,1,1,0,1,0,4,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,11.0,0.0,0.213
0,1,0,2,0,1,0,0,0,1,2,4,3,0,0,2,0,0,1,0,1,0,1,0,0,0,1,2,1,1,0,0,1,0,16.0,11.0,0.707
1,1,1,1,1,3,1,3,0,1,2,2,3,0,0,2,0,1,1,1,1,1,1,1,1,0,1,2,1,1,0,0,1,0,7.333,5.333,0.603
0,0,0,1,1,1,0,2,0,0,2,1,1,0,0,2,1,0,0,0,1,1,1,0,1,0,0,2,1,1,0,0,1,1,12.0,7.0,0.408
4,9,5,4,1,6,0,10,4,2,13,0,5,2,0,9,0,1,1,1,3,1,1,0,1,1,2,7,0,1,1,0,2,0,37.0,35.071,0.904
13,8,9,14,13,5,1,30,0,1,9,3,19,1,1,9,2,1,1,1,4,1,1,1,1,0,1,4,1,1,1,1,1,1,15.222,6.278,0.423
1,2,2,3,0,2,0,1,3,0,4,0,1,1,0,3,0,1,1,1,2,0,1,0,1,1,0,2,0,1,1,0,1,0,23.0,11.0,0.59
3,13,5,6,2,4,0,6,1,1,7,7,9,2,0,5,0,1,1,1,2,1,1,0,1,1,1,3,1,1,1,0,1,0,14.2,8.2,0.587
11,17,9,15,4,14,0,27,0,4,17,2,9,6,0,21,1,1,1,1,6,1,1,0,1,0,2,6,1,1,1,0,2,1,39.25,25.768,0.677
2,1,0,2,1,3,0,4,0,0,1,0,1,0,0,0,0,1,1,0,2,1,1,0,1,0,0,1,0,1,0,0,0,0,15.0,13.0,0.73
2,4,3,3,3,1,0,4,0,1,11,0,0,6,0,13,0,1,1,1,1,1,1,0,1,0,1,5,0,0,1,0,2,0,51.0,42.0,0.594
1,1,6,3,1,0,0,5,0,0,4,1,7,1,0,2,0,1,1,1,1,1,0,0,1,0,0,2,1,1,1,0,1,0,16.0,10.5,0.5
6,6,8,1,3,5,0,10,0,0,11,0,9,1,0,9,1,1,1,1,1,1,1,0,1,0,0,5,0,1,1,0,2,1,35.0,11.5,0.507
2,0,2,4,0,3,0,3,0,1,3,2,6,1,0,3,0,1,0,1,2,0,1,0,1,0,1,3,1,1,1,0,1,0,15.0,7.0,0.516
27,25,18,19,9,17,0,38,2,9,32,3,38,7,1,33,5,1,1,1,3,1,1,0,1,1,2,7,1,1,1,1,2,1,18.6,9.933,0.423
1,2,1,1,0,1,0,3,2,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,6.5,2.0,0.588
18,15,6,12,7,9,0,26,2,0,9,4,22,0,0,14,3,1,1,1,3,1,1,0,1,1,0,5,1,1,0,0,1,1,29.4,15.8,0.408
15,21,13,14,2,10,1,32,0,9,38,2,27,8,0,31,3,1,1,1,4,1,1,1,1,0,2,8,1,1,1,0,1,1,28.25,22.696,0.564
8,6,8,4,3,2,0,5,0,0,8,0,5,1,0,7,0,1,1,1,3,1,1,0,1,0,0,5,0,1,1,0,1,0,14.25,13.143,0.749
0,1,1,0,0,1,0,2,0,0,1,1,3,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,11.0,6.0,0.426
11,11,12,8,3,11,1,23,2,3,9,1,12,7,0,16,0,1,1,1,2,1,1,1,1,1,2,4,1,1,1,0,2,0,21.667,7.333,0.372
3,0,0,2,1,1,0,4,0,0,0,1,5,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,8.5,2.0,0.343
2,4,2,3,1,4,0,7,1,0,6,1,3,2,0,5,0,1,1,1,2,1,1,0,1,1,0,4,1,1,1,0,1,0,20.5,9.5,0.663
3,3,0,2,2,1,0,6,0,1,3,0,4,1,0,4,0,1,1,0,2,1,1,0,1,0,1,3,0,1,1,0,1,0,15.0,13.25,0.904
1,0,1,0,0,1,0,5,6,0,2,3,7,0,3,1,3,1,0,1,0,0,1,0,1,1,0,2,1,1,0,1,1,1,30.0,5.0,0.387
