n_adj,n_adp,n_adv,n_aux,n_cconj,n_det,n_intj,n_noun,n_num,n_part,n_pron,n_propn,n_punct,n_sconj,n_sym,n_verb,n_space,n_uadj,n_uadp,n_uadv,n_uaux,n_ucconj,n_udet,n_uintj,n_unoun,n_unum,n_upart,n_upron,n_upropn,n_upunct,n_usconj,n_usym,n_uverb,n_uspace,a_word_ps,a_bry_ps,corr_ttr
1,0,3,3,1,1,0,1,0,3,8,0,3,3,0,8,0,1,0,1,2,1,1,0,1,0,2,2,0,1,1,0,2,0,11.667,8.667,0.478
4,11,1,3,4,8,0,15,0,1,6,2,7,0,0,2,0,1,1,1,1,1,1,0,1,0,1,4,1,1,0,0,2,0,21.333,10.333,0.619
5,5,10,6,6,9,0,19,4,3,14,0,13,3,0,18,5,1,1,1,3,1,1,0,1,1,2,3,0,1,1,0,2,1,13.333,5.778,0.387
0,6,2,2,1,2,0,5,1,1,3,0,4,0,0,3,0,0,1,1,2,1,1,0,1,1,1,2,0,1,0,0,1,0,10.0,4.333,0.516
4,3,6,4,4,2,1,9,1,5,13,0,18,1,0,14,1,1,1,1,2,1,1,1,1,1,2,3,0,1,1,0,2,1,17.2,10.4,0.457
1,0,1,1,0,1,0,2,1,1,3,0,4,0,0,2,1,1,0,1,1,0,1,0,1,1,1,2,0,1,0,0,2,1,9.0,15.875,0.833
4,5,5,3,1,3,0,11,2,1,7,0,8,1,0,10,1,1,1,1,2,1,1,0,1,1,1,1,0,1,1,0,2,1,8.857,6.286,0.359
0,3,8,3,2,1,0,3,2,1,7,2,4,1,0,6,0,0,1,1,2,1,1,0,1,1,1,4,1,1,1,0,2,0,21.5,17.0,0.863
11,14,7,7,9,11,0,26,0,5,24,6,12,3,0,23,5,1,1,1,4,1,1,0,1,0,2,8,1,1,1,0,3,1,20.375,10.594,0.665
4,7,3,4,3,2,0,11,2,3,11,0,8,1,0,10,3,1,1,1,3,1,1,0,1,1,1,5,0,1,1,0,2,1,12.167,13.917,0.662
2,1,4,2,3,2,1,9,1,0,9,0,6,2,0,6,0,1,1,1,1,1,1,1,1,1,0,6,0,1,1,0,2,0,24.5,23.5,0.808
2,4,2,0,1,1,0,4,2,2,5,1,3,1,0,5,0,1,1,1,0,1,1,0,1,1,2,3,1,1,1,0,1,0,32.0,19.0,0.625
0,0,5,1,0,1,0,1,1,1,2,0,5,0,0,3,0,0,0,1,1,0,1,0,1,1,1,2,0,1,0,0,1,0,6.667,4.0,0.632
4,2,10,5,3,3,3,8,2,0,11,1,11,1,0,8,0,1,1,1,1,1,1,1,1,1,0,4,1,1,1,0,3,0,14.4,8.2,0.583
8,10,12,12,5,6,0,21,2,8,23,0,18,8,0,17,2,1,1,1,3,1,1,0,1,1,2,9,0,1,1,0,1,1,19.0,18.5,0.688
7,6,12,16,6,9,0,19,4,7,18,4,14,4,1,17,3,1,1,1,3,1,1,0,1,1,2,7,1,1,1,1,2,1,24.333,19.833,0.585
4,7,1,2,3,7,0,14,2,1,5,0,7,0,0,6,2,1,1,1,1,1,1,0,1,1,1,5,0,1,0,0,2,1,20.333,8.0,0.634
3,7,2,3,2,2,0,6,0,0,10,0,3,0,0,5,0,1,1,1,1,1,1,0,1,0,0,6,0,1,0,0,1,0,21.5,13.5,0.755
3,7,1,1,1,3,0,7,0,3,5,3,5,2,0,7,2,1,1,1,1,1,1,0,1,0,2,2,1,1,1,0,2,1,16.667,8.333,0.5
1,2,1,1,2,1,0,2,0,0,2,3,3,1,0,3,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,2,1,23.0,19.0,0.59
2,5,0,4,2,3,0,11,0,0,6,1,3,1,0,3,1,1,1,0,3,1,1,0,1,0,0,4,1,1,1,0,2,1,20.5,20.0,0.773
3,6,4,1,0,4,0,5,0,2,2,1,4,1,0,3,2,1,1,1,1,0,1,0,1,0,1,2,1,1,1,0,2,1,12.667,7.667,0.574
1,7,1,0,0,0,0,6,1,1,5,0,2,0,0,2,1,1,1,1,0,0,0,0,1,1,1,3,0,1,0,0,1,1,13.5,4.0,0.408
1,4,3,4,4,0,0,6,2,1,10,0,2,0,0,3,1,1,1,1,3,1,0,0,1,1,1,7,0,1,0,0,1,1,41.0,36.0,1.104
0,2,0,1,0,2,0,2,0,0,4,0,4,0,0,2,0,0,1,0,1,0,1,0,1,0,0,4,0,1,0,0,1,0,15.0,8.0,0.913
2,1,2,1,2,4,0,5,0,1,2,0,1,0,0,2,0,1,1,1,1,1,1,0,1,0,1,2,0,1,0,0,1,0,23.0,7.0,0.59
2,4,5,4,2,0,0,4,2,1,4,2,7,0,0,3,0,1,1,1,2,1,0,0,1,1,1,3,1,1,0,0,2,0,13.333,12.0,0.783
5,3,5,1,5,3,0,14,0,1,4,0,7,2,0,9,1,1,1,1,1,1,1,0,1,0,1,2,0,1,1,0,2,1,15.0,4.5,0.456
3,2,3,3,3,4,2,8,0,1,5,0,8,1,0,1,1,1,1,1,1,1,1,1,1,0,1,5,0,1,1,0,1,1,7.5,2.833,0.738
31,25,16,24,12,17,1,38,3,11,55,4,53,8,0,41,3,1,1,1,4,1,1,1,1,1,2,13,1,1,1,0,3,1,26.154,14.346,0.69
15,20,6,15,7,16,0,37,0,6,30,4,25,4,0,21,10,1,1,1,3,1,1,0,1,0,1,9,1,1,1,0,2,1,19.636,11.182,0.529
5,4,1,1,3,3,1,5,1,0,5,2,4,0,0,5,0,1,1,1,1,1,1,1,1,1,0,4,1,1,0,0,2,0,40.0,24.0,0.559
5,6,5,9,3,3,0,11,1,5,12,0,11,6,0,11,0,1,1,1,2,1,1,0,1,1,2,5,0,1,1,0,2,0,14.5,13.333,0.606
7,8,6,6,5,12,0,20,1,1,15,4,9,4,0,16,4,1,1,1,2,1,1,0,1,1,1,6,1,1,1,0,3,1,23.6,9.4,0.521
14,20,11,18,5,25,1,34,2,14,38,4,28,5,0,32,3,1,1,1,4,1,1,1,1,1,2,11,1,1,1,0,3,1,14.941,12.059,0.71
0,5,1,4,2,3,0,11,1,0,5,1,4,0,0,2,1,0,1,1,2,1,1,0,1,1,0,4,1,1,0,0,1,1,20.0,7.0,0.559
11,14,5,13,5,6,0,31,2,5,29,4,18,7,0,21,10,1,1,1,5,1,1,0,1,1,2,10,1,1,1,0,3,1,16.455,12.864,0.841
5,2,4,6,0,3,0,5,0,1,6,0,4,1,0,4,2,1,1,1,3,0,1,0,1,0,1,3,0,1,1,0,1,1,14.333,9.333,0.647
2,4,4,5,1,3,0,9,1,3,4,5,6,0,0,4,2,1,1,1,3,1,1,0,1,1,2,3,1,1,0,0,1,1,26.5,16.5,0.583
37,30,20,23,21,21,0,59,3,10,45,1,46,3,0,23,4,1,1,1,4,1,1,0,1,1,2,9,1,1,1,0,4,1,24.429,13.571,0.535
3,3,0,4,1,1,0,3,0,2,6,0,3,1,0,4,0,1,1,0,3,1,1,0,1,0,2,4,0,1,1,0,2,0,10.333,14.667,1.016
2,2,1,5,1,2,0,2,0,3,5,2,3,2,0,3,0,1,1,1,3,1,1,0,1,0,2,3,1,1,1,0,1,0,16.5,20.5,0.862
0,2,3,1,2,2,0,3,1,0,3,0,2,1,0,2,0,0,1,1,1,1,1,0,1,1,0,2,0,1,1,0,2,0,22.0,25.0,0.905
1,3,1,2,0,2,0,2,0,0,2,0,2,0,0,3,0,1,1,1,2,0,1,0,1,0,0,1,0,1,0,0,1,0,18.0,13.0,0.667
11,12,13,6,8,11,0,26,0,2,11,2,17,2,0,10,6,1,1,1,2,1,1,0,1,0,2,6,1,1,1,0,1,1,19.429,5.714,0.546
1,5,3,3,0,6,0,12,1,1,5,0,4,0,0,4,1,1,1,1,2,0,1,0,1,1,1,3,0,1,0,0,1,1,11.5,3.75,0.521
9,8,3,7,2,10,0,11,0,11,13,0,6,4,0,18,3,1,1,1,3,1,1,0,1,0,2,5,0,1,1,0,1,1,21.0,12.0,0.552
2,5,2,4,3,2,1,9,5,2,10,3,15,1,0,6,2,1,1,1,3,1,1,1,1,1,1,6,1,1,1,0,2,1,12.0,8.667,0.75
3,2,4,7,2,2,0,11,2,1,8,3,18,2,5,4,6,1,1,1,2,1,1,0,1,1,1,6,1,1,1,1,2,1,12.5,7.667,0.735
9,22,9,8,2,11,0,16,2,7,22,9,13,3,0,19,0,1,1,1,3,1,1,0,1,1,2,6,1,1,1,0,2,0,13.727,7.636,0.518
7,5,10,11,0,6,0,10,2,4,13,2,9,5,0,11,5,1,1,1,3,0,1,0,1,1,1,7,1,1,1,0,1,1,16.667,11.157,0.636
2,1,0,5,2,0,0,1,0,0,6,0,2,2,0,3,0,1,1,0,2,1,0,0,1,0,0,3,0,1,1,0,2,0,12.0,10.0,0.722
4,5,2,9,0,2,0,7,1,3,8,0,4,2,0,3,0,1,1,1,2,0,1,0,1,1,1,4,0,1,1,0,1,0,12.5,7.75,0.5
9,15,11,13,9,10,0,20,1,4,19,2,7,0,0,15,0,1,1,1,3,1,1,0,1,1,2,6,1,1,0,0,1,0,19.286,12.082,0.548
4,4,3,2,2,1,0,3,0,0,4,6,1,2,0,3,0,1,1,1,2,1,1,0,1,0,0,2,1,1,1,0,1,0,17.5,7.5,0.478
5,7,3,4,1,2,0,11,4,4,8,4,8,1,0,9,3,1,1,1,2,1,1,0,1,1,3,3,1,1,1,0,2,1,14.8,6.0,0.575
4,5,6,5,4,7,1,12,1,3,13,0,4,2,0,16,3,1,1,1,2,1,1,1,1,1,2,4,0,1,1,0,4,1,28.667,19.167,0.686
1,1,2,0,1,0,0,3,0,0,4,1,2,1,0,4,0,1,1,1,0,1,0,0,1,0,0,4,1,1,1,0,1,0,10.0,3.0,0.632
2,1,6,2,1,1,0,3,0,1,4,0,2,2,0,3,0,1,1,1,2,1,1,0,1,0,1,4,0,1,1,0,2,0,28.0,20.0,0.668
1,1,1,0,2,3,0,3,0,1,1,0,0,0,0,3,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,16.0,0.0,0.177
2,2,2,2,2,1,0,3,1,1,5,0,3,1,0,4,2,1,1,1,2,1,1,0,1,1,1,4,0,1,1,0,1,1,10.333,5.667,0.762
8,14,16,13,8,2,0,10,1,10,23,2,13,2,0,24,0,1,1,1,5,1,1,0,1,1,2,4,1,1,1,0,1,0,18.25,11.509,0.527
5,0,4,1,1,0,0,1,0,0,4,0,4,0,0,3,0,1,0,1,1,1,0,0,1,0,0,3,0,1,0,0,1,0,7.667,6.0,0.737
2,1,4,5,3,1,1,2,0,3,13,0,10,2,0,11,0,1,1,1,5,1,1,1,1,0,2,4,0,1,1,0,1,0,14.5,20.312,0.836
14,19,6,7,11,15,0,42,6,4,19,19,28,3,1,26,0,1,1,1,3,1,1,0,1,1,2,6,1,1,1,1,3,0,31.286,12.714,0.478
1,1,0,1,0,1,0,3,0,1,1,0,2,0,0,3,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,7.5,2.0,0.548
14,5,2,5,4,2,0,14,1,2,9,0,11,1,0,6,2,1,1,1,2,1,1,0,1,1,2,5,0,1,1,0,2,1,19.5,9.5,0.641
2,0,1,2,0,1,0,1,0,3,5,0,2,0,0,4,1,1,0,1,1,0,1,0,1,0,2,2,0,1,0,0,1,1,11.0,11.5,0.754
0,3,2,1,0,0,0,2,0,0,4,0,2,0,0,2,0,0,1,1,1,0,0,0,1,0,0,3,0,1,0,0,1,0,8.0,5.0,0.53
7,4,18,11,5,4,1,17,0,5,17,0,16,4,0,16,9,1,1,1,4,1,1,1,1,0,2,5,0,1,1,0,3,1,13.4,8.0,0.55
0,1,1,0,1,3,0,4,0,0,4,2,2,0,0,2,1,0,1,1,0,1,1,0,1,0,0,3,1,1,0,0,1,1,10.5,4.5,0.617
0,2,1,1,0,0,0,3,0,0,4,0,2,1,0,2,0,0,1,1,1,0,0,0,1,0,0,4,0,1,1,0,2,0,8.0,11.5,1.237
2,2,2,2,0,0,0,4,0,1,2,2,6,1,0,6,5,1,1,1,1,0,0,0,1,0,1,2,1,1,1,0,1,1,5.833,1.333,0.359
3,6,5,11,4,7,2,8,1,1,17,2,11,2,0,10,4,1,1,1,3,1,1,1,1,1,1,5,1,1,1,0,2,1,15.667,14.167,0.583
4,2,4,2,1,5,0,3,2,1,4,3,7,3,0,6,3,1,1,1,2,1,1,0,1,1,1,2,1,1,1,0,2,1,12.5,7.5,0.7
4,3,1,3,0,2,1,3,0,0,5,2,7,0,0,3,1,1,1,1,2,0,1,1,1,0,0,3,1,1,0,0,1,1,11.667,3.667,0.478
2,4,1,3,1,2,0,4,1,1,2,1,2,0,0,2,0,1,1,1,3,1,1,0,1,1,1,2,1,1,0,0,1,0,13.0,7.0,0.693
1,3,3,1,1,3,1,6,1,1,4,1,8,1,0,5,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,2,1,14.0,6.0,0.546
1,0,0,2,1,2,0,7,1,0,2,1,5,0,0,3,1,1,0,0,2,1,1,0,1,1,0,1,1,1,0,0,1,1,5.2,1.2,0.416
2,5,6,4,7,4,3,18,0,3,17,2,26,1,0,16,3,1,1,1,3,1,1,1,1,0,2,7,1,1,1,0,3,1,22.8,17.3,0.728
6,9,8,6,6,7,2,9,4,3,17,2,17,1,0,12,4,1,1,1,3,1,1,1,1,1,2,8,1,1,1,0,2,1,22.6,17.0,0.865
4,4,1,4,2,5,1,6,0,2,10,5,17,2,0,11,4,1,1,1,2,1,1,1,1,0,1,7,1,1,1,0,1,1,15.6,6.0,0.641
5,7,4,3,3,3,0,8,0,1,11,1,8,0,0,5,2,1,1,1,1,1,1,0,1,0,1,6,1,1,0,0,2,1,15.25,11.5,0.815
4,1,3,4,0,0,0,2,0,2,5,1,5,1,0,3,0,1,1,1,3,0,0,0,1,0,1,4,1,1,1,0,1,0,15.5,11.5,0.762
1,2,2,3,1,1,0,3,0,0,9,0,4,1,1,5,0,1,1,1,2,1,1,0,1,0,0,5,0,1,1,1,2,0,10.333,11.667,0.889
0,0,2,2,3,1,0,4,1,0,6,0,4,1,0,5,0,0,0,1,2,1,1,0,1,1,0,3,0,1,1,0,1,0,14.5,10.286,0.657
7,3,9,6,7,7,0,9,1,4,10,0,10,2,0,11,5,1,1,1,2,1,1,0,1,1,2,4,0,1,1,0,2,1,18.2,8.6,0.519
8,5,8,7,4,3,0,12,0,2,10,0,8,4,0,11,2,1,1,1,3,1,1,0,1,0,1,4,0,1,1,0,2,1,28.0,12.667,0.463
4,9,3,7,4,11,2,17,1,5,11,1,14,1,0,11,6,1,1,1,3,1,1,1,1,1,2,5,1,1,1,0,2,1,17.833,10.833,0.615
12,12,9,16,5,16,1,24,0,3,26,1,13,6,0,21,0,1,1,1,5,1,1,1,1,0,1,4,1,1,1,0,2,0,18.333,12.528,0.495
3,1,0,2,1,2,0,3,0,2,6,0,4,0,0,4,0,1,1,0,1,1,1,0,1,0,1,3,0,1,0,0,1,0,14.0,10.0,0.668
5,0,1,3,1,0,1,2,0,2,4,2,9,0,0,1,2,1,0,1,1,1,0,1,1,0,1,4,1,1,0,0,1,1,7.75,7.75,0.762
14,14,14,15,7,6,0,24,0,5,25,2,25,10,2,26,3,1,1,1,3,1,1,0,1,0,2,7,1,1,1,1,1,1,37.8,24.4,0.514
0,0,0,1,2,2,0,0,0,0,1,4,3,1,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,1,15.0,5.0,0.365
11,8,2,14,6,10,0,29,0,12,23,0,17,3,1,20,6,1,1,1,2,1,1,0,1,0,2,6,0,1,1,1,2,1,26.833,16.0,0.502
0,7,2,6,5,4,0,14,1,2,16,3,13,0,1,13,4,0,1,1,2,1,1,0,1,1,2,10,1,1,0,1,2,1,17.8,11.0,0.974
4,6,0,2,1,3,0,6,0,1,4,0,5,0,0,4,2,1,1,0,2,1,1,0,1,0,1,3,0,1,0,0,1,1,12.667,8.25,0.803
2,1,0,2,1,0,0,1,0,0,3,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,3,0,1,0,0,1,0,12.0,8.0,0.816
4,14,4,9,7,7,0,28,2,4,22,1,15,2,0,19,10,1,1,1,3,1,1,0,1,1,2,8,1,1,1,0,2,1,16.778,10.111,0.633
3,4,2,1,2,1,0,1,1,0,2,4,4,0,0,3,1,1,1,1,1,1,1,0,1,1,0,2,1,1,0,0,1,1,14.5,4.5,0.394
4,4,4,7,2,2,0,5,1,2,7,0,8,2,0,4,2,1,1,1,2,1,1,0,1,1,1,4,0,1,1,0,1,1,18.0,12.667,0.577
2,1,5,6,1,0,0,1,0,5,10,0,11,1,0,12,6,1,1,1,3,1,0,0,1,0,2,4,0,1,1,0,2,1,16.0,14.25,0.619
9,4,3,5,2,1,0,10,1,1,2,2,6,0,0,4,3,1,1,1,2,1,1,0,1,1,1,2,1,1,0,0,2,1,13.5,3.75,0.385
2,2,6,6,3,1,1,7,2,3,8,0,8,1,0,5,4,1,1,1,3,1,1,1,1,1,2,3,0,1,1,0,2,1,11.8,10.8,0.552
4,5,5,0,0,0,0,7,0,0,5,0,8,3,0,6,1,1,1,1,0,0,0,0,1,0,0,3,0,1,1,0,1,1,22.0,7.5,0.32
6,11,8,5,4,8,0,10,3,1,22,4,15,0,0,17,8,1,1,1,3,1,1,0,1,1,1,8,1,1,0,0,2,1,13.556,6.0,0.64
2,0,0,1,0,1,1,1,0,2,1,0,2,0,0,1,1,1,0,0,1,0,1,1,1,0,2,1,0,1,0,0,1,1,6.5,6.0,0.784
6,3,3,1,1,3,0,6,0,0,5,0,6,0,0,2,2,1,1,1,1,1,1,0,1,0,0,3,0,1,0,0,1,1,12.667,4.0,0.574
2,2,7,4,4,1,0,4,1,4,7,0,4,4,0,6,0,1,1,1,3,1,1,0,1,1,2,3,0,1,1,0,1,0,50.0,33.0,0.6
1,1,2,4,1,2,0,3,0,3,6,0,3,1,0,4,2,1,1,1,2,1,1,0,1,0,2,3,0,1,1,0,2,1,16.5,12.5,0.739
15,7,15,13,5,9,0,20,3,4,20,0,19,4,0,18,12,1,1,1,3,1,1,0,1,1,2,7,0,1,1,0,2,1,15.182,10.545,0.547
0,2,2,3,1,1,0,2,2,2,3,0,2,2,0,4,1,0,1,1,2,1,1,0,1,1,2,1,0,1,1,0,1,1,13.5,7.5,0.544
14,20,11,16,5,19,0,41,3,4,23,8,21,5,1,20,9,1,1,1,4,1,1,0,1,1,2,7,1,1,1,1,2,1,19.909,10.273,0.526
6,12,10,4,3,10,1,18,1,1,8,2,10,3,0,8,4,1,1,1,2,1,1,1,1,1,1,3,1,1,1,0,3,1,25.25,13.5,0.563
4,2,4,7,2,3,0,6,1,1,8,1,5,0,0,5,0,1,1,1,4,1,1,0,1,1,1,3,1,1,0,0,1,0,12.25,11.25,0.808
6,10,10,12,1,4,0,15,7,5,19,0,14,0,0,15,1,1,1,1,4,1,1,0,1,1,2,5,0,1,0,0,2,1,9.917,7.179,0.583
3,4,7,5,1,5,2,10,0,2,13,3,9,5,0,12,5,1,1,1,3,1,1,1,1,0,1,7,1,1,1,0,2,1,12.286,11.143,0.839
1,1,3,1,1,1,0,1,0,0,2,1,4,0,0,1,2,1,1,1,1,1,1,0,1,0,0,2,1,1,0,0,1,1,9.0,5.5,0.667
1,1,0,1,0,2,0,3,0,1,1,2,6,0,0,0,2,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,20.0,15.0,0.632
6,7,5,4,3,5,0,12,1,0,7,2,7,2,0,8,2,1,1,1,2,1,1,0,1,1,0,4,1,1,1,0,3,1,14.2,6.0,0.587
1,3,6,7,0,1,0,3,3,2,8,0,12,1,0,8,1,1,1,1,3,0,1,0,1,1,1,5,0,1,1,0,1,1,11.2,9.8,0.756
12,14,21,15,10,13,0,30,0,3,24,0,28,5,3,24,2,1,1,1,3,1,1,0,1,0,1,4,0,1,1,1,2,1,18.273,6.0,0.299
4,1,4,2,1,4,0,9,0,6,6,0,5,0,0,7,4,1,1,1,2,1,1,0,1,0,2,3,0,1,0,0,2,1,10.6,6.8,0.486
3,4,1,1,1,1,0,4,0,1,2,2,4,0,0,1,4,1,1,1,1,1,1,0,1,0,1,2,1,1,0,0,1,1,7.25,1.0,0.394
5,5,3,5,1,2,0,7,1,4,10,1,6,0,0,5,2,1,1,1,2,1,1,0,1,1,2,4,1,1,0,0,1,1,19.0,11.667,0.562
5,8,3,4,1,5,0,7,1,1,9,1,10,3,0,10,3,1,1,1,2,1,1,0,1,1,1,4,1,1,1,0,1,1,17.75,8.0,0.587
3,4,4,14,4,7,1,14,0,8,16,0,12,8,0,15,5,1,1,1,2,1,1,1,1,0,2,4,0,1,1,0,1,1,19.167,15.833,0.462
10,10,17,7,4,7,1,16,3,3,21,1,23,3,0,12,5,1,1,1,1,1,1,1,1,1,2,8,1,1,1,0,2,1,15.889,9.0,0.65
5,9,3,14,7,3,1,9,1,7,27,0,24,3,0,24,9,1,1,1,4,1,1,1,1,1,2,8,0,1,1,0,1,1,13.364,10.545,0.7
1,2,1,1,0,0,0,1,1,0,2,3,2,0,0,0,0,1,1,1,1,0,0,0,1,1,0,2,1,1,0,0,0,0,7.0,2.0,0.567
9,21,20,16,8,14,1,24,0,6,45,0,30,5,0,35,17,1,1,1,4,1,1,1,1,0,2,8,0,1,1,0,3,1,15.688,10.125,0.536
1,2,0,3,1,1,0,4,0,1,6,0,4,2,0,3,0,1,1,0,2,1,1,0,1,0,1,3,0,1,1,0,1,0,14.0,14.5,0.802
7,11,22,8,3,7,1,17,2,2,24,0,16,5,0,18,9,1,1,1,4,1,1,1,1,1,2,6,0,1,1,0,3,1,12.583,6.548,0.633
9,16,15,9,7,10,0,22,5,5,26,1,14,5,0,22,4,1,1,1,2,1,1,0,1,1,2,6,1,1,1,0,3,1,18.889,8.444,0.488
1,1,2,0,2,2,0,2,0,0,1,0,1,0,0,3,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,15.0,4.0,0.365
5,24,9,12,4,14,0,26,8,5,26,0,15,4,0,27,8,1,1,1,5,1,1,0,1,1,2,7,0,1,1,0,2,1,20.778,12.988,0.724
2,5,1,2,2,2,0,11,1,0,2,2,2,1,0,7,2,1,1,1,1,1,1,0,1,1,0,2,1,1,1,0,1,1,21.0,3.0,0.327
3,2,4,5,0,2,0,2,0,2,4,0,5,1,0,5,0,1,1,1,3,0,1,0,1,0,1,3,0,1,1,0,1,0,8.75,9.0,0.837
0,6,6,3,3,4,0,11,0,1,6,0,12,2,0,10,0,0,1,1,2,1,1,0,1,0,1,3,0,1,1,0,2,0,32.0,21.5,0.53
2,7,0,0,1,6,0,13,2,0,5,0,4,0,0,7,0,1,1,0,0,1,1,0,1,1,0,2,0,1,0,0,3,0,11.75,3.25,0.413
5,7,7,4,4,8,0,20,1,5,7,0,8,3,0,12,5,1,1,1,3,1,1,0,1,1,1,3,0,1,1,0,2,1,16.0,7.417,0.433
12,33,23,25,8,25,0,52,1,13,43,2,27,6,0,51,15,1,1,1,2,1,1,0,1,1,2,10,1,1,1,0,2,1,19.765,8.0,0.501
8,13,5,4,1,12,0,25,2,0,14,0,8,1,0,9,2,1,1,1,2,1,1,0,1,1,0,6,0,1,1,0,1,1,13.0,4.375,0.485
0,1,4,0,0,1,0,1,0,0,2,0,3,0,0,2,0,0,1,1,0,0,1,0,1,0,0,2,0,1,0,0,1,0,7.0,2.5,0.567
13,19,13,7,7,9,0,26,5,4,12,2,20,3,0,19,10,1,1,1,4,1,1,0,1,1,2,4,1,1,1,0,2,1,16.8,7.45,0.546
2,3,1,5,2,3,0,6,0,2,5,0,2,2,0,3,0,1,1,1,3,1,1,0,1,0,1,4,0,1,1,0,1,0,36.0,42.0,0.825
4,14,8,4,3,5,0,22,2,0,6,0,8,1,2,5,1,1,1,1,1,1,1,0,1,1,0,4,0,1,1,1,1,1,20.75,6.0,0.388
4,5,0,3,0,2,0,14,1,1,8,0,5,3,0,9,0,1,1,0,2,0,1,0,1,1,1,5,0,1,1,0,3,0,13.75,8.75,0.763
1,1,3,0,1,1,2,3,1,0,1,0,6,1,0,3,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,2,0,12.0,4.5,0.433
2,4,2,0,2,1,0,8,2,0,5,2,6,0,0,5,3,1,1,1,0,1,1,0,1,1,0,4,1,1,0,0,1,1,10.5,2.5,0.436
4,3,1,2,2,1,1,5,0,1,4,0,5,0,0,4,2,1,1,1,2,1,1,1,1,0,1,2,0,1,0,0,1,1,17.5,7.5,0.478
1,9,1,8,2,2,1,5,1,5,10,7,11,0,0,7,5,1,1,1,3,1,1,1,1,1,2,4,1,1,0,0,1,1,12.5,10.5,0.653
0,1,0,2,1,1,0,4,1,1,4,0,4,1,0,6,1,0,1,0,2,1,1,0,1,1,1,2,0,1,1,0,2,1,13.5,8.0,0.68
5,17,5,5,1,15,0,32,2,4,17,2,17,5,1,19,11,1,1,1,2,1,1,0,1,1,1,5,1,1,1,1,3,1,13.083,6.833,0.451
3,11,3,3,4,12,0,23,2,2,10,2,17,2,0,14,5,1,1,1,2,1,1,0,1,1,2,6,1,1,1,0,2,1,18.833,5.833,0.599
5,6,4,9,3,1,1,21,2,1,17,4,21,3,0,10,5,1,1,1,2,1,1,1,1,1,1,7,1,1,1,0,1,1,12.444,8.333,0.601
3,11,5,5,1,3,0,18,1,2,10,0,8,0,0,9,5,1,1,1,2,1,1,0,1,1,2,3,0,1,0,0,2,1,13.5,5.5,0.55
13,15,7,14,7,17,0,48,2,13,25,8,27,6,0,28,13,1,1,1,3,1,1,0,1,1,2,9,1,1,1,0,2,1,17.214,12.214,0.547
0,3,2,3,0,0,0,2,0,1,4,6,9,0,0,2,1,0,1,1,2,0,0,0,1,0,1,4,1,1,0,0,1,1,8.25,5.5,0.739
1,1,2,6,2,1,0,2,0,1,4,1,5,1,1,4,2,1,1,1,2,1,1,0,1,0,1,2,1,1,1,1,1,1,16.0,11.0,0.375
3,3,1,0,0,2,0,5,0,0,1,0,3,0,0,2,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,2,1,10.5,3.5,0.463
0,1,0,1,1,2,0,2,0,1,1,0,0,0,0,3,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,12.0,14.75,0.816
15,30,7,12,13,16,0,60,1,10,25,4,34,2,0,38,4,1,1,1,3,1,1,0,1,1,2,7,1,1,1,0,2,1,30.111,12.639,0.472
3,5,2,4,2,4,0,13,1,2,9,1,5,1,0,5,4,1,1,1,1,1,1,0,1,1,1,2,1,1,1,0,2,1,12.2,6.6,0.453
12,23,13,16,16,17,0,56,4,1,18,6,29,4,3,26,0,1,1,1,2,1,1,0,1,1,1,6,1,1,1,1,3,0,18.615,5.692,0.409
0,2,1,0,3,0,0,1,3,1,4,5,4,1,0,5,0,0,1,1,0,1,0,0,1,1,1,2,1,1,1,0,1,0,15.0,3.0,0.258
5,10,10,6,2,5,0,15,1,1,14,0,13,1,0,11,0,1,1,1,2,1,1,0,1,1,1,4,0,1,1,0,2,0,15.667,8.667,0.511
11,16,11,7,7,12,0,23,1,6,35,0,17,3,0,28,11,1,1,1,2,1,1,0,1,1,2,8,0,1,1,0,3,1,14.462,9.077,0.567
1,5,1,2,0,4,0,7,0,0,1,0,2,0,0,2,1,1,1,1,2,0,1,0,1,0,0,1,0,1,0,0,1,1,13.0,5.5,0.555
1,8,4,5,2,3,0,11,0,3,5,2,6,1,0,7,4,1,1,1,2,1,1,0,1,0,2,4,1,1,1,0,1,1,12.4,6.6,0.629
1,8,4,5,2,3,0,11,0,3,5,2,6,1,0,7,4,1,1,1,2,1,1,0,1,0,2,4,1,1,1,0,1,1,12.4,6.6,0.629
1,8,4,5,2,3,0,11,0,3,5,2,6,1,0,7,4,1,1,1,2,1,1,0,1,0,2,4,1,1,1,0,1,1,12.4,6.6,0.629
